"","risk_id","status_id","first_name","last_name","age","gender","email"
"1676",6,2295,"Maharishi","GoldenGooseDeluxe",21,"female","fake@illinois.edu"
"1677",8,570,"Givenchy","Fendi",21,"other","fake@sputnik.net"
"1678",19,585,"CanadaGoose","theNorthFace",26,"other","real@email.com"
"1679",11,1592,"Bape","theNorthFace",41,"other","fake@illinois.edu"
"1680",13,1301,"CanadaGoose","GoldenGooseDeluxe",98,"female","fake@illinois.edu"
"1681",2,595,"Armani","Sputnik",18,"female","fake@gmail.com"
"1682",5,2821,"Bape","Cartier",15,"female","real@email.com"
"1683",13,1644,"RalphLauren","Prada",15,"male","fake@gmail.com"
"1684",7,742,"Versace","Prada",62,"female","realReal@email.edu"
"1685",16,2129,"Maharishi","GoldenGooseDeluxe",5,"female","real@email.com"
"1686",16,2079,"Armani","Chanel",43,"female","fake@illinois.edu"
"1687",13,326,"Burberry","yvesSaintLauren",92,"female","pseudo@hotmail.com"
"1688",2,1081,"Burberry","Fendi",33,"other","realReal@email.edu"
"1689",9,1171,"Versace","Fendi",37,"other","realReal@email.edu"
"1690",19,935,"Versace","Fendi",86,"other","fake@hotmail.com"
"1691",12,2070,"Versace","Balmain",79,"female","real@email.com"
"1692",16,568,"Bape","Balmain",97,"other","pseudo@hotmail.com"
"1693",14,1463,"Bape","Sputnik",58,"female","fake@illinois.edu"
"1694",15,813,"Givenchy","Fendi",37,"male","fake@hotmail.com"
"1695",7,2758,"Vetements","Balmain",48,"other","fake@illinois.edu"
"1696",16,1725,"Burberry","Fendi",81,"other","realReal@email.edu"
"1697",9,2269,"CanadaGoose","yvesSaintLauren",59,"other","realReal@email.edu"
"1698",2,30,"Maharishi","Margiela",41,"female","fake@hotmail.com"
"1699",16,433,"Moncler","theNorthFace",24,"female","fake@illinois.edu"
"1700",18,2708,"RalphLauren","GoldenGooseDeluxe",91,"male","realReal@email.edu"
"1701",16,412,"Givenchy","Fendi",3,"female","pseudo@illinois.edu"
"1702",13,1900,"Maharishi","theNorthFace",88,"male","realReal@email.edu"
"1703",18,2012,"Burberry","Prada",18,"female","realReal@email.edu"
"1704",1,2759,"Burberry","GoldenGooseDeluxe",71,"female","pseudo@email.edu"
"1705",2,2739,"Vetements","Sputnik",16,"female","realReal@email.edu"
"1706",3,2724,"Maharishi","Cartier",42,"other","fake@illinois.edu"
"1707",6,2439,"RalphLauren","theNorthFace",46,"other","realReal@email.edu"
"1708",2,2461,"RalphLauren","Margiela",47,"other","real@email.com"
"1709",15,763,"RalphLauren","Chanel",16,"female","fake@gmail.com"
"1710",2,610,"Moncler","yvesSaintLauren",36,"other","pseudo@hotmail.com"
"1711",17,2394,"Versace","Fendi",58,"other","fake@illinois.edu"
"1712",19,604,"RalphLauren","Fendi",97,"other","fake@illinois.edu"
"1713",4,2638,"Maharishi","Sputnik",31,"male","pseudo@email.edu"
"1714",4,272,"Givenchy","GoldenGooseDeluxe",39,"other","pseudo@illinois.edu"
"1715",1,2459,"Bape","Chanel",93,"other","realReal@email.edu"
"1716",13,2892,"Maharishi","GoldenGooseDeluxe",53,"other","fake@illinois.edu"
"1717",13,1743,"RalphLauren","Margiela",15,"other","pseudo@illinois.edu"
"1718",15,2904,"Burberry","theNorthFace",85,"other","fake@sputnik.net"
"1719",11,1908,"Moncler","GoldenGooseDeluxe",43,"other","pseudo@hotmail.com"
"1720",1,1726,"Bape","Sputnik",1,"other","pseudo@illinois.edu"
"1721",7,627,"Givenchy","theNorthFace",85,"male","pseudo@verizon.net"
"1722",11,608,"Moncler","yvesSaintLauren",88,"female","pseudo@email.edu"
"1723",7,2854,"Burberry","Fendi",26,"other","pseudo@verizon.net"
"1724",8,711,"Burberry","Sputnik",50,"male","fake@illinois.edu"
"1725",13,1508,"Vetements","Prada",82,"other","realReal@email.edu"
"1726",1,2468,"RalphLauren","Sputnik",99,"female","fake@sputnik.net"
"1727",9,2114,"Armani","Cartier",93,"female","fake@illinois.edu"
"1728",18,1533,"Moncler","Balmain",95,"other","fake@gmail.com"
"1729",15,609,"Bape","Chanel",3,"male","real@email.com"
"1730",10,1065,"Maharishi","Balmain",22,"male","pseudo@hotmail.com"
"1731",2,2449,"Armani","GoldenGooseDeluxe",63,"female","realReal@email.edu"
"1732",4,682,"CanadaGoose","Chanel",20,"female","pseudo@email.edu"
"1733",1,837,"Maharishi","Sputnik",85,"female","fake@hotmail.com"
"1734",6,2656,"Versace","Sputnik",49,"female","realReal@email.edu"
"1735",13,2147,"Versace","theNorthFace",33,"female","fake@illinois.edu"
"1736",16,662,"Vetements","Margiela",9,"male","real@email.com"
"1737",19,2667,"Burberry","Sputnik",85,"female","fake@illinois.edu"
"1738",9,1982,"Givenchy","Balmain",5,"other","pseudo@email.edu"
"1739",19,2117,"Moncler","yvesSaintLauren",67,"male","real@email.com"
"1740",19,162,"Moncler","theNorthFace",5,"male","fake@hotmail.com"
"1741",17,1617,"Givenchy","Cartier",30,"female","pseudo@verizon.net"
"1742",16,2490,"Burberry","theNorthFace",59,"other","fake@sputnik.net"
"1743",17,185,"Givenchy","GoldenGooseDeluxe",86,"male","fake@gmail.com"
"1744",7,820,"Armani","Chanel",67,"other","fake@sputnik.net"
"1745",7,1674,"Givenchy","Fendi",10,"other","pseudo@hotmail.com"
"1746",14,1047,"Armani","Balmain",21,"male","pseudo@email.edu"
"1747",17,42,"RalphLauren","GoldenGooseDeluxe",100,"male","pseudo@hotmail.com"
"1748",5,1090,"RalphLauren","theNorthFace",32,"female","fake@hotmail.com"
"1749",10,1879,"Armani","Cartier",12,"male","pseudo@verizon.net"
"1750",10,487,"Versace","theNorthFace",54,"other","fake@sputnik.net"
"1751",5,1918,"Armani","Cartier",13,"female","fake@gmail.com"
"1752",18,1620,"Versace","Cartier",52,"male","pseudo@email.edu"
"1753",7,2722,"Givenchy","Cartier",7,"female","realReal@email.edu"
"1754",16,1845,"Armani","Cartier",26,"female","fake@hotmail.com"
"1755",20,153,"Givenchy","Sputnik",52,"female","pseudo@illinois.edu"
"1756",7,2419,"Bape","Chanel",90,"male","real@email.com"
"1757",20,940,"Givenchy","Margiela",75,"other","pseudo@verizon.net"
"1758",20,2707,"Armani","GoldenGooseDeluxe",37,"female","fake@gmail.com"
"1759",8,494,"CanadaGoose","Margiela",56,"male","fake@hotmail.com"
"1760",19,760,"Vetements","GoldenGooseDeluxe",87,"female","pseudo@verizon.net"
"1761",2,880,"Versace","yvesSaintLauren",8,"male","fake@sputnik.net"
"1762",19,1173,"Burberry","yvesSaintLauren",27,"male","realReal@email.edu"
"1763",11,2031,"Vetements","GoldenGooseDeluxe",16,"male","realReal@email.edu"
"1764",3,476,"Vetements","Chanel",84,"female","fake@sputnik.net"
"1765",20,1358,"Armani","theNorthFace",45,"other","real@email.com"
"1766",3,1643,"Versace","Sputnik",14,"male","fake@illinois.edu"
"1767",5,1132,"RalphLauren","Prada",50,"male","fake@illinois.edu"
"1768",9,2170,"Burberry","Prada",49,"male","fake@gmail.com"
"1769",1,1460,"Bape","Sputnik",81,"other","pseudo@hotmail.com"
"1770",7,2445,"Armani","Cartier",78,"female","fake@gmail.com"
"1771",18,1666,"Burberry","yvesSaintLauren",64,"male","fake@hotmail.com"
"1772",16,197,"Vetements","GoldenGooseDeluxe",35,"female","pseudo@verizon.net"
"1773",14,2714,"Vetements","Prada",38,"male","fake@hotmail.com"
"1774",9,1400,"Armani","Fendi",96,"other","realReal@email.edu"
"1775",18,1287,"Maharishi","GoldenGooseDeluxe",6,"male","pseudo@email.edu"
"1776",9,1404,"Versace","Cartier",37,"female","fake@gmail.com"
"1777",17,221,"Moncler","Margiela",74,"other","pseudo@email.edu"
"1778",18,477,"Maharishi","Sputnik",43,"other","pseudo@email.edu"
"1779",9,2100,"RalphLauren","GoldenGooseDeluxe",75,"other","fake@sputnik.net"
"1780",14,1261,"RalphLauren","yvesSaintLauren",82,"other","pseudo@email.edu"
"1781",15,1577,"CanadaGoose","GoldenGooseDeluxe",26,"female","fake@hotmail.com"
"1782",19,1379,"Moncler","Prada",66,"other","fake@illinois.edu"
"1783",2,1461,"Maharishi","Prada",50,"female","pseudo@hotmail.com"
"1784",10,2278,"CanadaGoose","Fendi",82,"male","fake@hotmail.com"
"1785",8,633,"Armani","Balmain",21,"female","fake@sputnik.net"
"1786",3,2017,"Givenchy","Sputnik",77,"other","real@email.com"
"1787",4,1807,"Burberry","yvesSaintLauren",84,"female","pseudo@verizon.net"
"1788",16,1,"Burberry","Sputnik",5,"other","fake@illinois.edu"
"1789",3,746,"CanadaGoose","theNorthFace",71,"male","pseudo@verizon.net"
"1790",14,453,"RalphLauren","Margiela",50,"female","pseudo@verizon.net"
"1791",4,355,"Burberry","GoldenGooseDeluxe",17,"male","fake@sputnik.net"
"1792",20,74,"Versace","Margiela",17,"female","fake@sputnik.net"
"1793",13,1503,"Armani","Margiela",18,"female","fake@gmail.com"
"1794",6,986,"Givenchy","Sputnik",85,"female","pseudo@illinois.edu"
"1795",3,1877,"CanadaGoose","Fendi",29,"male","real@email.com"
"1796",10,1667,"Maharishi","Margiela",98,"female","fake@illinois.edu"
"1797",2,2238,"Burberry","Sputnik",64,"male","fake@sputnik.net"
"1798",11,1529,"Versace","theNorthFace",83,"female","fake@illinois.edu"
"1799",2,684,"CanadaGoose","yvesSaintLauren",63,"other","real@email.com"
"1800",8,490,"Givenchy","yvesSaintLauren",47,"female","pseudo@email.edu"
"1801",12,1782,"Maharishi","Prada",60,"other","fake@gmail.com"
"1802",9,2099,"Burberry","theNorthFace",57,"other","fake@hotmail.com"
"1803",10,2252,"CanadaGoose","Prada",97,"female","pseudo@hotmail.com"
"1804",19,501,"Givenchy","Prada",24,"other","pseudo@illinois.edu"
"1805",7,331,"Armani","Cartier",24,"other","pseudo@verizon.net"
"1806",6,2287,"Armani","Margiela",87,"other","fake@illinois.edu"
"1807",2,207,"Versace","GoldenGooseDeluxe",52,"other","pseudo@hotmail.com"
"1808",19,2749,"Armani","Chanel",60,"other","pseudo@hotmail.com"
"1809",18,713,"Givenchy","Cartier",77,"other","pseudo@illinois.edu"
"1810",17,1438,"Bape","yvesSaintLauren",79,"female","fake@gmail.com"
"1811",10,1275,"Maharishi","Chanel",55,"other","pseudo@email.edu"
"1812",7,1286,"CanadaGoose","Fendi",37,"other","fake@hotmail.com"
"1813",19,733,"Moncler","theNorthFace",24,"other","pseudo@hotmail.com"
"1814",7,1437,"Armani","Fendi",99,"female","fake@gmail.com"
"1815",13,557,"Armani","Sputnik",67,"female","fake@hotmail.com"
"1816",10,282,"CanadaGoose","theNorthFace",77,"other","pseudo@verizon.net"
"1817",20,647,"Burberry","theNorthFace",84,"male","pseudo@verizon.net"
"1818",19,1687,"Vetements","Chanel",79,"male","pseudo@verizon.net"
"1819",10,1202,"Vetements","GoldenGooseDeluxe",85,"male","pseudo@illinois.edu"
"1820",17,910,"Bape","Prada",79,"other","pseudo@verizon.net"
"1821",9,740,"CanadaGoose","theNorthFace",83,"other","fake@illinois.edu"
"1822",2,2434,"Maharishi","Prada",69,"female","fake@gmail.com"
"1823",19,389,"Burberry","Fendi",19,"male","pseudo@hotmail.com"
"1824",8,2075,"Givenchy","theNorthFace",60,"male","pseudo@illinois.edu"
"1825",12,1742,"Armani","Cartier",21,"male","fake@hotmail.com"
"1826",11,2804,"Givenchy","Chanel",35,"other","fake@hotmail.com"
"1827",9,1321,"Versace","GoldenGooseDeluxe",51,"female","pseudo@verizon.net"
"1828",19,1126,"Givenchy","yvesSaintLauren",89,"male","pseudo@illinois.edu"
"1829",7,53,"CanadaGoose","theNorthFace",17,"male","fake@sputnik.net"
"1830",19,126,"Armani","theNorthFace",11,"male","pseudo@illinois.edu"
"1831",1,2196,"Bape","Balmain",69,"male","fake@hotmail.com"
"1832",5,1181,"CanadaGoose","Balmain",44,"male","pseudo@verizon.net"
"1833",17,943,"Maharishi","Sputnik",73,"female","pseudo@hotmail.com"
"1834",2,1388,"Versace","GoldenGooseDeluxe",24,"female","pseudo@verizon.net"
"1835",12,931,"Versace","Fendi",22,"other","fake@gmail.com"
"1836",11,2332,"Versace","theNorthFace",63,"female","fake@illinois.edu"
"1837",13,134,"Armani","Prada",18,"male","fake@illinois.edu"
"1838",9,1150,"Armani","Fendi",93,"male","realReal@email.edu"
"1839",3,695,"Givenchy","Balmain",90,"female","pseudo@verizon.net"
"1840",15,2897,"Bape","theNorthFace",33,"male","fake@gmail.com"
"1841",15,599,"Givenchy","Balmain",49,"female","fake@gmail.com"
"1842",13,410,"Armani","Fendi",33,"male","pseudo@illinois.edu"
"1843",20,1531,"Armani","Balmain",5,"female","fake@hotmail.com"
"1844",16,960,"Vetements","Prada",89,"other","real@email.com"
"1845",5,100,"Vetements","theNorthFace",80,"male","fake@gmail.com"
"1846",16,1873,"Vetements","yvesSaintLauren",76,"female","pseudo@verizon.net"
"1847",2,96,"CanadaGoose","yvesSaintLauren",66,"other","fake@gmail.com"
"1848",13,698,"Bape","Chanel",79,"female","pseudo@email.edu"
"1849",8,2220,"Givenchy","Fendi",32,"other","realReal@email.edu"
"1850",8,1828,"Vetements","Chanel",97,"male","fake@gmail.com"
"1851",5,301,"CanadaGoose","Prada",20,"other","realReal@email.edu"
"1852",14,1214,"Burberry","Prada",76,"male","fake@hotmail.com"
"1853",12,2507,"Versace","Sputnik",48,"female","pseudo@illinois.edu"
"1854",19,1471,"Moncler","Fendi",79,"other","pseudo@hotmail.com"
"1855",19,423,"Givenchy","Cartier",20,"male","pseudo@illinois.edu"
"1856",20,1325,"Versace","Balmain",39,"female","pseudo@illinois.edu"
"1857",10,1649,"Versace","Chanel",43,"other","pseudo@verizon.net"
"1858",1,48,"Maharishi","Cartier",37,"other","pseudo@hotmail.com"
"1859",2,181,"RalphLauren","Chanel",46,"male","pseudo@email.edu"
"1860",9,2054,"Vetements","Sputnik",89,"other","fake@illinois.edu"
"1861",10,899,"Armani","yvesSaintLauren",5,"male","realReal@email.edu"
"1862",7,2242,"CanadaGoose","GoldenGooseDeluxe",14,"female","pseudo@hotmail.com"
"1863",4,529,"RalphLauren","GoldenGooseDeluxe",34,"female","pseudo@illinois.edu"
"1864",1,1718,"Bape","Chanel",17,"male","pseudo@verizon.net"
"1865",8,1625,"Armani","Margiela",75,"male","pseudo@verizon.net"
"1866",9,1706,"Armani","Cartier",62,"male","pseudo@email.edu"
"1867",15,2693,"Maharishi","Margiela",57,"other","pseudo@verizon.net"
"1868",13,1927,"Givenchy","Fendi",33,"other","pseudo@illinois.edu"
"1869",8,524,"CanadaGoose","Cartier",89,"male","pseudo@email.edu"
"1870",9,1912,"RalphLauren","Fendi",37,"male","fake@sputnik.net"
"1871",12,2867,"CanadaGoose","Chanel",83,"female","real@email.com"
"1872",18,183,"Maharishi","GoldenGooseDeluxe",78,"female","fake@sputnik.net"
"1873",9,2834,"RalphLauren","Sputnik",74,"other","realReal@email.edu"
"1874",7,1547,"RalphLauren","Cartier",72,"male","realReal@email.edu"
"1875",12,1543,"Vetements","GoldenGooseDeluxe",33,"other","pseudo@email.edu"
"1876",6,1431,"Burberry","Margiela",74,"male","fake@sputnik.net"
"1877",2,1834,"Moncler","Cartier",4,"female","pseudo@hotmail.com"
"1878",8,2416,"Moncler","Sputnik",95,"female","fake@gmail.com"
"1879",6,2438,"RalphLauren","Margiela",15,"other","pseudo@email.edu"
"1880",14,1860,"CanadaGoose","Sputnik",54,"male","fake@hotmail.com"
"1881",9,2044,"Moncler","Cartier",57,"other","pseudo@verizon.net"
"1882",1,343,"Armani","Chanel",93,"other","pseudo@verizon.net"
"1883",9,1107,"CanadaGoose","Fendi",58,"male","realReal@email.edu"
"1884",5,714,"Moncler","GoldenGooseDeluxe",5,"other","pseudo@hotmail.com"
"1885",2,1698,"Bape","Balmain",21,"other","fake@gmail.com"
"1886",19,1180,"Armani","Cartier",96,"male","fake@sputnik.net"
"1887",2,2432,"RalphLauren","Sputnik",33,"male","pseudo@illinois.edu"
"1888",19,415,"Givenchy","yvesSaintLauren",9,"other","pseudo@hotmail.com"
"1889",9,1071,"Givenchy","yvesSaintLauren",67,"other","fake@illinois.edu"
"1890",8,33,"Versace","Sputnik",97,"other","pseudo@email.edu"
"1891",19,1895,"Moncler","Fendi",92,"other","pseudo@email.edu"
"1892",3,974,"RalphLauren","GoldenGooseDeluxe",61,"male","fake@illinois.edu"
"1893",6,2346,"Versace","theNorthFace",44,"female","fake@sputnik.net"
"1894",18,1861,"Givenchy","yvesSaintLauren",62,"female","real@email.com"
"1895",17,215,"RalphLauren","Fendi",73,"female","fake@illinois.edu"
"1896",15,38,"Burberry","GoldenGooseDeluxe",1,"other","pseudo@email.edu"
"1897",13,2130,"Armani","Sputnik",4,"other","pseudo@verizon.net"
"1898",15,2254,"Bape","Sputnik",96,"other","fake@illinois.edu"
"1899",7,2627,"CanadaGoose","theNorthFace",51,"male","real@email.com"
"1900",7,619,"Moncler","Cartier",88,"other","pseudo@email.edu"
"1901",10,2168,"Bape","Cartier",52,"other","fake@illinois.edu"
"1902",15,2574,"Vetements","theNorthFace",6,"male","pseudo@hotmail.com"
"1903",16,1898,"Maharishi","Margiela",84,"other","pseudo@illinois.edu"
"1904",5,872,"Maharishi","Cartier",6,"female","fake@illinois.edu"
"1905",3,1548,"RalphLauren","Chanel",33,"female","fake@hotmail.com"
"1906",12,1319,"Vetements","GoldenGooseDeluxe",71,"male","fake@sputnik.net"
"1907",14,2717,"Bape","Prada",22,"other","real@email.com"
"1908",12,1613,"Moncler","GoldenGooseDeluxe",54,"other","pseudo@email.edu"
"1909",12,1335,"Bape","Balmain",9,"female","fake@sputnik.net"
"1910",8,774,"Armani","Margiela",32,"female","real@email.com"
"1911",15,285,"CanadaGoose","Cartier",18,"male","fake@gmail.com"
"1912",10,2475,"Versace","Balmain",43,"male","fake@gmail.com"
"1913",16,114,"Armani","Margiela",27,"male","pseudo@email.edu"
"1914",3,538,"Armani","Sputnik",62,"female","pseudo@verizon.net"
"1915",10,1448,"Givenchy","Chanel",93,"female","fake@illinois.edu"
"1916",20,2920,"Vetements","Margiela",15,"female","pseudo@hotmail.com"
"1917",14,2554,"Givenchy","Margiela",80,"male","fake@illinois.edu"
"1918",8,1270,"Bape","Sputnik",56,"male","pseudo@email.edu"
"1919",20,1559,"CanadaGoose","yvesSaintLauren",13,"other","fake@sputnik.net"
"1920",19,2378,"Armani","Balmain",33,"female","pseudo@verizon.net"
"1921",10,1249,"RalphLauren","Chanel",67,"other","fake@sputnik.net"
"1922",12,2029,"RalphLauren","Balmain",9,"other","fake@hotmail.com"
"1923",10,2055,"Givenchy","Margiela",84,"female","realReal@email.edu"
"1924",8,1833,"Bape","Balmain",69,"other","fake@hotmail.com"
"1925",9,398,"Bape","GoldenGooseDeluxe",64,"male","pseudo@illinois.edu"
"1926",13,62,"Maharishi","Balmain",24,"male","pseudo@hotmail.com"
"1927",17,1168,"Maharishi","Sputnik",4,"other","fake@illinois.edu"
"1928",4,1555,"Burberry","Fendi",96,"male","pseudo@verizon.net"
"1929",6,1835,"Vetements","Prada",34,"other","fake@sputnik.net"
"1930",11,2283,"Givenchy","Fendi",44,"other","fake@sputnik.net"
"1931",11,2594,"Moncler","Sputnik",36,"other","real@email.com"
"1932",19,1012,"Moncler","theNorthFace",43,"male","pseudo@illinois.edu"
"1933",11,605,"Bape","GoldenGooseDeluxe",19,"female","realReal@email.edu"
"1934",12,1682,"Vetements","GoldenGooseDeluxe",86,"female","pseudo@verizon.net"
"1935",7,2553,"RalphLauren","Cartier",18,"other","pseudo@email.edu"
"1936",18,598,"CanadaGoose","Prada",28,"female","pseudo@verizon.net"
"1937",12,385,"CanadaGoose","Balmain",53,"male","fake@hotmail.com"
"1938",19,519,"Bape","Fendi",48,"female","pseudo@illinois.edu"
"1939",7,2,"Versace","Margiela",19,"other","pseudo@verizon.net"
"1940",2,2421,"CanadaGoose","Balmain",4,"female","fake@gmail.com"
"1941",7,1588,"Bape","Sputnik",98,"female","fake@sputnik.net"
"1942",5,1216,"RalphLauren","Balmain",20,"female","fake@hotmail.com"
"1943",1,565,"Burberry","Cartier",52,"female","realReal@email.edu"
"1944",11,722,"Vetements","theNorthFace",74,"male","pseudo@verizon.net"
"1945",10,2151,"CanadaGoose","Balmain",61,"male","fake@illinois.edu"
"1946",1,2038,"Maharishi","GoldenGooseDeluxe",1,"female","pseudo@email.edu"
"1947",18,511,"Givenchy","yvesSaintLauren",41,"other","pseudo@hotmail.com"
"1948",1,836,"CanadaGoose","Margiela",31,"other","realReal@email.edu"
"1949",7,2905,"Moncler","theNorthFace",69,"other","pseudo@email.edu"
"1950",18,1037,"Vetements","Margiela",88,"other","pseudo@verizon.net"
"1951",12,847,"Burberry","Sputnik",31,"other","pseudo@email.edu"
"1952",10,2320,"Moncler","Chanel",35,"male","pseudo@verizon.net"
"1953",9,2591,"Vetements","Fendi",66,"male","fake@illinois.edu"
"1954",2,135,"CanadaGoose","Chanel",48,"female","fake@gmail.com"
"1955",3,2691,"Armani","theNorthFace",62,"other","pseudo@verizon.net"
"1956",18,164,"Bape","Fendi",27,"male","fake@hotmail.com"
"1957",20,1540,"Bape","theNorthFace",38,"other","pseudo@email.edu"
"1958",5,2041,"RalphLauren","yvesSaintLauren",99,"other","pseudo@hotmail.com"
"1959",8,1680,"Burberry","Balmain",11,"male","real@email.com"
"1960",16,1002,"RalphLauren","Cartier",56,"other","realReal@email.edu"
"1961",11,964,"CanadaGoose","Fendi",59,"other","fake@hotmail.com"
"1962",6,90,"Vetements","Cartier",56,"male","fake@sputnik.net"
"1963",7,1120,"Armani","Sputnik",92,"other","fake@sputnik.net"
"1964",6,2534,"Versace","Margiela",52,"other","fake@hotmail.com"
"1965",17,2383,"CanadaGoose","Cartier",46,"female","real@email.com"
"1966",9,140,"Moncler","Sputnik",29,"female","pseudo@illinois.edu"
"1967",6,1741,"Givenchy","yvesSaintLauren",24,"female","pseudo@email.edu"
"1968",13,232,"Bape","theNorthFace",61,"male","pseudo@illinois.edu"
